varname,LABEL,file,MEMNAME,picsure_type
TOX_STAT,,clinical_visits.csv,VISITS,categorical
STOP_DT,Stop Date (days since enrollment),clinical_visits.csv,VISITS,continuous
COURSE,,clinical_visits.csv,VISITS,continuous
WEEK,,clinical_visits.csv,VISITS,continuous
CALVIN,Placebo simulation,clinical_visits.csv,VISITS,categorical
TRT_INT,,clinical_visits.csv,VISITS,continuous
HEM_EXP,,clinical_visits.csv,VISITS,continuous
CHEM_EXP,,clinical_visits.csv,VISITS,continuous
HU_EXP,,clinical_visits.csv,VISITS,continuous
DRUG,,clinical_visits.csv,VISITS,categorical
CLOSE_DT,Close Date (days since enrollment),clinical_visits.csv,VISITS,continuous
CLOSSTAT,,clinical_visits.csv,VISITS,categorical
COMP_MIS,,clinical_visits.csv,VISITS,continuous
